STATE,PUMA,PWGTP,AGEP,SEX,RAC1P,HISP,NATIVITY,ANC1P,ANC2P,SCHL,ESR,PINCP
36,03307,72,30,1,8,1,1,370,999,16.0,1.0,2500.0
36,04317,150,71,2,9,1,1,370,999,16.0,1.0,29000.0
36,04305,133,35,2,9,1,2,370,999,20.0,1.0,46400.0
36,04305,123,12,2,2,1,1,370,902,9.0,,
36,04412,66,18,2,8,3,1,370,261,19.0,1.0,5000.0
36,04412,124,60,2,9,1,2,370,999,17.0,1.0,40000.0
36,04412,116,57,1,9,1,2,370,999,16.0,3.0,0.0
36,04317,114,62,1,9,1,2,370,999,19.0,6.0,96000.0
36,04317,84,52,2,9,1,2,370,999,16.0,1.0,29000.0
36,04317,106,15,2,9,1,1,370,999,12.0,,0.0
36,04317,155,12,1,9,1,1,370,999,9.0,,
36,04317,123,19,2,9,1,1,370,999,16.0,6.0,0.0
36,04318,191,85,2,9,1,2,370,999,19.0,6.0,22000.0
36,04317,233,76,1,9,1,2,370,999,16.0,6.0,17000.0
36,04317,200,78,2,9,1,2,370,999,16.0,6.0,16000.0
36,04204,105,76,1,2,1,2,370,999,21.0,1.0,112400.0
36,04204,187,9,1,2,24,1,223,370,6.0,,
36,04204,255,4,1,2,24,1,223,370,2.0,,
36,03205,51,67,1,8,1,2,370,615,20.0,6.0,218300.0
36,03205,52,65,2,8,1,2,370,615,17.0,6.0,0.0
36,04410,43,67,2,9,1,2,370,999,7.0,6.0,0.0
36,03303,69,47,2,6,1,2,370,999,19.0,6.0,0.0
36,03303,79,46,1,6,1,2,370,999,18.0,1.0,118000.0
36,03303,89,17,1,6,1,1,370,999,14.0,6.0,0.0
36,03303,146,13,2,6,1,1,370,999,10.0,,
36,03303,131,11,1,6,1,1,370,999,9.0,,
36,04409,29,48,1,6,1,2,615,370,17.0,1.0,129800.0
36,04409,29,45,2,9,1,2,599,370,16.0,3.0,0.0
36,04409,17,19,2,2,1,1,370,999,16.0,6.0,0.0
36,04409,26,15,1,2,1,1,370,999,12.0,,0.0
36,03204,58,73,2,9,1,2,370,999,24.0,6.0,7800.0
36,03204,57,74,1,9,1,1,370,999,23.0,6.0,15000.0
36,04401,134,24,2,9,1,1,370,275,18.0,1.0,85000.0
36,04412,151,68,1,9,1,2,370,999,19.0,6.0,9400.0
36,04412,225,20,2,9,1,1,370,999,19.0,1.0,13500.0
36,04408,54,62,1,2,1,2,370,999,21.0,1.0,90000.0
36,04408,46,61,2,2,1,2,370,999,21.0,1.0,85000.0
36,04412,70,87,2,2,1,2,370,999,17.0,6.0,52600.0
36,04410,154,61,1,8,1,2,370,999,17.0,1.0,32000.0
36,04410,148,58,2,8,1,2,370,999,17.0,1.0,32000.0
36,04410,127,28,1,8,1,2,370,999,16.0,6.0,0.0
36,04413,37,49,2,9,1,2,370,999,24.0,1.0,145800.0
36,04413,51,53,1,9,1,2,370,999,22.0,1.0,70500.0
36,04413,32,15,1,2,1,1,370,999,13.0,,0.0
36,04413,55,12,2,2,1,1,370,999,10.0,,
36,03211,317,45,2,6,1,2,615,370,16.0,1.0,48000.0
36,03211,310,52,1,6,1,2,615,370,22.0,1.0,130000.0
36,03211,365,8,2,6,1,1,615,370,6.0,,
36,04404,217,53,1,8,1,2,370,999,7.0,1.0,37500.0
36,04404,245,49,2,8,1,2,370,999,17.0,1.0,38000.0
36,04404,140,21,1,8,1,2,370,999,19.0,1.0,720.0
36,04410,88,57,1,6,1,2,370,999,21.0,1.0,89000.0
36,04305,304,48,2,9,1,2,370,999,15.0,1.0,36000.0
36,04305,350,14,1,9,1,2,370,999,12.0,,
36,04305,350,14,1,9,1,2,370,999,12.0,,
36,04318,37,43,1,9,22,2,370,999,18.0,1.0,20000.0
36,04318,35,37,2,9,22,2,370,999,18.0,6.0,0.0
36,04410,205,46,2,8,1,2,370,999,16.0,1.0,54000.0
36,04410,172,35,1,8,1,2,370,999,16.0,1.0,22300.0
36,04410,182,69,1,8,1,2,370,999,21.0,6.0,2400.0
36,04410,159,66,2,8,1,2,370,999,21.0,6.0,11400.0
36,04410,161,30,2,8,1,2,370,999,19.0,1.0,54000.0
36,04410,223,2,1,8,1,1,370,999,,,
36,04410,223,1,1,8,1,1,370,999,,,
36,01700,57,33,1,9,1,1,370,999,1.0,1.0,157000.0
36,04414,52,45,2,6,1,1,370,999,23.0,1.0,200000.0
36,04412,29,66,1,9,1,2,370,999,16.0,6.0,63600.0
36,04412,100,60,1,8,1,2,370,999,16.0,1.0,105000.0
36,04412,105,58,2,8,1,2,370,999,17.0,6.0,0.0
36,04412,76,35,1,8,1,1,370,999,19.0,1.0,9000.0
36,04412,76,32,2,8,1,1,370,999,19.0,1.0,20600.0
36,04412,65,28,1,8,1,1,370,999,16.0,1.0,30000.0
36,04412,88,23,2,8,1,1,370,999,20.0,1.0,17000.0
36,03204,205,31,2,6,1,1,370,939,22.0,1.0,72000.0
36,03204,197,30,1,6,1,2,370,999,19.0,1.0,27000.0
36,04412,80,56,2,8,1,2,370,999,17.0,1.0,17900.0
36,04412,82,80,2,8,1,2,370,999,6.0,6.0,0.0
36,04408,127,55,2,9,1,2,370,999,23.0,1.0,95000.0
36,04305,54,60,2,9,1,2,370,999,22.0,1.0,120000.0
36,04410,28,46,1,6,1,2,370,615,21.0,1.0,85000.0
36,04410,20,45,2,6,1,2,370,615,17.0,6.0,0.0
36,04410,20,74,2,6,1,2,370,615,18.0,6.0,5600.0
36,04410,23,69,1,6,1,2,370,615,18.0,6.0,57200.0
36,04410,20,46,1,6,1,2,370,615,17.0,1.0,50000.0
36,04414,465,62,2,9,1,2,903,370,20.0,1.0,90000.0
36,04414,584,31,1,2,1,1,022,370,19.0,1.0,14000.0
36,04318,50,61,2,9,1,1,370,999,17.0,1.0,34000.0
36,04318,53,24,2,9,1,1,370,999,18.0,1.0,34000.0
36,04318,75,22,1,9,1,1,308,370,18.0,3.0,3400.0
36,04318,47,70,2,9,1,2,370,598,22.0,6.0,20000.0
36,04412,113,31,2,9,1,2,370,999,16.0,1.0,85000.0
36,04410,152,61,1,6,1,2,620,370,23.0,1.0,68000.0
36,04410,143,59,2,6,1,2,620,370,23.0,1.0,68000.0
36,04410,124,26,1,6,1,1,620,370,22.0,1.0,35000.0
36,04410,129,23,2,6,1,1,620,370,22.0,6.0,0.0
36,04501,200,61,2,9,1,2,370,999,17.0,1.0,35000.0
36,04303,101,40,1,2,1,1,370,301,21.0,1.0,71030.0
36,04409,150,56,2,8,1,2,370,999,21.0,1.0,110000.0
36,04409,108,25,1,9,1,1,706,370,21.0,6.0,0.0
36,04409,115,54,1,6,1,2,370,999,20.0,1.0,80000.0
36,04409,117,37,2,6,1,2,370,999,15.0,6.0,0.0
36,04308,114,49,2,9,1,2,370,999,16.0,1.0,71000.0
36,04412,94,58,1,8,1,2,370,999,7.0,1.0,13800.0
36,04412,102,60,2,8,1,2,370,999,8.0,1.0,24700.0
36,04412,101,32,2,8,1,2,370,999,13.0,1.0,77000.0
36,04412,82,10,1,9,1,1,370,314,6.0,,
36,04412,120,6,2,9,1,1,370,314,3.0,,
36,02701,88,46,1,9,1,2,370,999,21.0,1.0,15000.0
36,03112,62,59,2,9,1,2,370,999,21.0,1.0,242300.0
36,04207,73,71,1,9,1,2,370,999,20.0,6.0,19100.0
36,04207,78,63,2,6,1,2,370,999,16.0,6.0,19100.0
36,04209,76,63,2,8,1,2,370,615,17.0,6.0,0.0
36,04412,84,58,1,6,1,2,370,999,21.0,1.0,80000.0
36,04412,90,58,2,6,1,2,370,999,16.0,1.0,175000.0
36,04412,65,32,2,6,1,2,370,999,22.0,1.0,85000.0
36,04412,60,24,1,6,1,2,370,999,20.0,1.0,20000.0
36,02002,78,68,1,8,1,2,370,999,15.0,1.0,75000.0
36,02002,76,62,2,8,1,2,370,999,10.0,2.0,15000.0
36,02002,72,33,2,8,1,1,370,999,16.0,1.0,40000.0
36,04413,42,62,1,9,1,2,370,999,17.0,1.0,68000.0
36,03205,65,68,1,9,1,2,903,370,21.0,1.0,116600.0
36,03205,97,61,2,9,1,2,903,370,15.0,1.0,30000.0
36,03205,91,33,1,9,1,2,903,370,16.0,1.0,40000.0
36,03205,125,9,2,2,1,1,903,370,6.0,,
36,04305,232,46,2,8,1,2,370,999,21.0,1.0,33000.0
36,04412,154,51,2,2,1,2,370,999,15.0,1.0,25000.0
36,04412,135,50,1,6,1,2,370,999,15.0,1.0,30000.0
36,04412,110,17,2,9,1,2,370,999,14.0,6.0,0.0
36,04412,99,15,1,9,1,2,370,999,11.0,,0.0
36,03205,148,65,2,2,1,2,370,999,19.0,6.0,6400.0
36,04409,93,66,2,8,1,2,370,999,12.0,6.0,4200.0
36,04409,54,46,2,8,1,2,370,999,8.0,1.0,30000.0
36,04409,94,15,2,8,1,2,370,999,11.0,,0.0
36,04414,239,31,1,8,1,2,370,999,18.0,1.0,48000.0
36,04414,205,31,2,8,1,2,370,999,16.0,6.0,0.0
36,04414,176,6,2,8,1,1,370,999,4.0,,
36,04414,230,4,1,8,1,1,370,999,2.0,,
36,04502,93,61,2,9,1,2,370,999,22.0,6.0,0.0
36,04502,77,66,1,9,1,2,370,999,20.0,6.0,67700.0
36,04305,242,80,1,9,1,2,370,999,15.0,1.0,21200.0
36,04317,115,69,2,9,1,2,370,999,22.0,6.0,26400.0
36,04317,176,30,1,9,1,1,370,999,16.0,6.0,0.0
36,04410,61,51,1,9,1,2,370,999,1.0,1.0,31200.0
36,04410,57,21,2,9,1,2,370,615,16.0,1.0,18200.0
36,04410,48,18,2,9,1,2,370,615,17.0,6.0,0.0
36,04410,47,15,1,9,1,2,370,615,13.0,,0.0
36,04410,58,13,2,9,1,2,370,615,11.0,,
36,04410,42,72,2,6,1,2,370,615,11.0,6.0,11800.0
36,01700,79,59,1,9,1,2,370,999,1.0,1.0,35000.0
36,03301,146,31,2,9,1,1,370,680,23.0,1.0,89000.0
36,03301,84,29,2,9,1,1,370,680,22.0,1.0,2000.0
36,03301,63,21,2,9,1,1,680,370,19.0,1.0,6000.0
36,03301,77,56,2,8,1,2,370,999,1.0,6.0,0.0
36,04409,60,70,1,9,1,2,730,370,14.0,6.0,37000.0
36,04409,44,68,2,9,1,2,730,370,14.0,6.0,16500.0
36,04403,159,59,2,8,1,2,370,999,16.0,2.0,50000.0
36,04403,136,24,2,8,1,1,370,999,18.0,1.0,20000.0
36,04410,21,25,2,9,1,2,370,999,16.0,1.0,30000.0
36,04317,477,49,1,9,1,2,370,999,15.0,6.0,10000.0
36,02002,45,35,2,2,1,1,370,599,20.0,1.0,44700.0
36,02002,46,33,2,2,1,1,370,999,20.0,1.0,34000.0
36,02002,55,5,2,2,1,1,370,308,1.0,,
36,04412,36,40,1,8,1,1,370,999,17.0,1.0,27000.0
36,04212,510,82,1,2,1,2,370,999,22.0,6.0,47800.0
36,04212,625,78,2,2,1,2,370,999,23.0,6.0,43600.0
36,04309,157,39,2,9,1,1,917,370,24.0,1.0,13300.0
36,04263,344,48,2,9,1,2,370,999,16.0,1.0,11500.0
36,04263,345,25,2,9,1,1,370,999,21.0,1.0,30800.0
36,04263,317,23,1,9,1,2,370,999,16.0,1.0,40000.0
36,04263,217,18,1,9,1,1,370,999,16.0,6.0,0.0
36,04410,96,38,2,6,1,2,370,999,16.0,1.0,111000.0
36,04410,71,16,1,6,1,1,370,999,13.0,6.0,0.0
36,04410,87,9,2,6,1,1,370,999,5.0,,
36,04410,77,61,1,6,1,2,370,999,16.0,6.0,1500.0
36,04305,153,47,2,8,1,2,370,999,16.0,1.0,62000.0
36,04305,165,56,1,8,1,2,370,999,16.0,1.0,70000.0
36,04305,142,21,1,8,1,2,370,999,16.0,1.0,36400.0
36,04305,171,14,2,8,1,2,370,999,12.0,,
36,02803,197,32,1,9,1,1,370,999,19.0,1.0,22000.0
36,02803,172,5,1,9,1,1,032,370,3.0,,
36,02803,178,4,2,9,1,1,032,370,2.0,,
36,02803,178,0,1,9,1,1,032,370,,,
36,04204,220,51,2,6,3,1,261,370,22.0,1.0,50000.0
36,04204,235,12,2,9,3,1,261,370,10.0,,
36,04412,31,70,2,2,1,2,370,999,15.0,6.0,20900.0
36,04412,40,60,2,2,1,2,370,999,22.0,1.0,68000.0
36,04412,64,25,1,2,1,2,370,999,16.0,6.0,0.0
36,04314,70,77,2,9,1,2,370,999,11.0,6.0,17000.0
36,04412,95,85,1,6,1,2,370,999,20.0,6.0,6000.0
36,04412,70,56,2,6,1,2,370,999,22.0,1.0,59000.0
36,04212,131,50,2,3,1,2,620,370,17.0,1.0,55000.0
36,04310,80,73,1,6,1,2,370,999,23.0,6.0,99300.0
36,04310,91,69,2,6,1,2,370,999,16.0,6.0,14600.0
36,04310,49,41,1,6,1,2,370,999,22.0,1.0,150400.0
36,04409,59,34,1,8,1,2,370,999,17.0,1.0,140000.0
36,04409,74,36,2,8,1,2,370,999,17.0,6.0,0.0
36,04410,187,53,2,8,1,2,370,999,13.0,1.0,32000.0
36,03313,60,59,2,9,1,2,370,999,17.0,6.0,15200.0
36,04403,51,54,1,6,1,2,370,999,16.0,1.0,52000.0
36,04212,81,71,1,8,1,2,370,999,17.0,6.0,1500.0
36,04212,74,69,2,8,1,2,370,999,14.0,6.0,10600.0
36,04310,310,58,2,9,1,2,370,999,16.0,1.0,26000.0
36,04317,36,78,2,9,1,2,370,999,21.0,6.0,43500.0
36,04317,32,49,2,2,1,1,370,999,23.0,1.0,36000.0
36,04317,40,11,2,2,1,1,370,999,8.0,,
36,01700,414,27,2,8,1,2,370,999,12.0,6.0,4000.0
36,01700,429,24,1,8,1,1,370,999,19.0,1.0,50000.0
36,01700,189,0,2,8,1,1,370,999,,,
36,02903,98,56,1,6,1,2,370,999,20.0,1.0,55000.0
36,03313,249,29,2,9,1,1,370,999,19.0,1.0,45000.0
36,04313,54,40,2,6,1,1,370,999,21.0,1.0,85000.0
36,04313,64,66,2,6,1,2,370,999,10.0,6.0,7200.0
36,04409,44,39,2,8,1,1,370,939,21.0,1.0,58000.0
36,04409,28,49,2,8,1,1,370,939,21.0,1.0,50000.0
36,04409,44,73,1,8,1,2,370,999,17.0,6.0,30600.0
36,04409,31,71,2,8,1,2,370,999,17.0,6.0,15700.0
36,04410,82,39,2,9,1,1,370,999,22.0,1.0,130010.0
36,04410,78,64,2,9,1,2,370,999,16.0,6.0,930.0
36,03203,55,55,1,8,1,2,370,999,16.0,6.0,5000.0
36,00906,28,34,1,6,1,1,370,999,19.0,1.0,125000.0
36,04413,76,35,2,9,1,2,370,999,16.0,1.0,56000.0
36,04413,66,37,1,8,1,2,370,999,16.0,1.0,76000.0
36,04413,54,19,2,8,1,2,370,999,16.0,6.0,0.0
36,04412,102,70,1,9,1,2,370,999,13.0,6.0,4600.0
36,04412,83,66,2,9,1,2,370,999,15.0,6.0,2500.0
36,04410,187,63,2,6,1,2,370,999,16.0,1.0,24000.0
36,04410,197,69,1,6,1,2,370,999,9.0,6.0,0.0
36,04410,138,44,1,6,1,2,370,999,16.0,6.0,0.0
36,04410,147,42,2,6,1,2,370,999,9.0,6.0,0.0
36,04410,139,37,1,6,1,2,370,999,9.0,1.0,22000.0
36,04410,144,1,2,6,1,1,370,999,,,
36,03206,316,38,2,9,1,1,370,999,21.0,1.0,60000.0
36,03206,480,33,1,9,1,1,370,999,20.0,1.0,70000.0
36,03206,374,8,2,9,1,1,370,999,5.0,,
36,03206,285,62,1,9,1,2,370,999,20.0,6.0,182000.0
36,03206,298,59,2,9,1,2,370,999,16.0,6.0,3000.0
36,04211,18,37,1,9,1,2,920,370,16.0,1.0,90000.0
37,05002,70,19,2,9,8,1,370,223,19.0,4.0,28000.0
37,05002,28,20,2,9,5,1,370,223,18.0,4.0,28000.0
37,03108,290,11,2,2,8,1,223,370,7.0,,
37,03108,112,63,1,2,1,2,903,370,19.0,6.0,32000.0
37,01301,607,24,2,9,1,1,370,999,22.0,1.0,22000.0
37,01802,118,6,1,9,1,1,370,914,3.0,,
37,01302,44,66,2,9,1,2,370,999,17.0,6.0,30600.0
37,01302,61,70,1,9,1,2,370,999,17.0,6.0,35600.0
37,03101,157,1,1,9,1,1,924,370,,,
37,03107,70,29,2,9,10,1,370,225,18.0,6.0,0.0
37,01302,135,31,1,2,1,2,308,370,21.0,1.0,53000.0
37,03106,227,50,1,9,1,2,370,999,19.0,1.0,40000.0
37,01101,217,32,2,9,1,1,329,370,21.0,1.0,100350.0
37,03107,44,68,2,9,1,2,370,999,23.0,6.0,32900.0
37,03107,47,69,1,9,1,2,370,999,23.0,6.0,119200.0
37,03900,43,30,1,2,1,2,370,999,19.0,4.0,60000.0
37,01206,118,52,1,9,1,2,370,939,19.0,1.0,75000.0
37,05003,63,59,1,9,1,2,370,999,18.0,3.0,18000.0
37,02500,31,33,2,9,1,1,902,370,19.0,6.0,0.0
37,03107,60,67,2,9,1,2,370,999,21.0,6.0,49340.0
38,00200,2,16,2,9,1,1,901,370,13.0,6.0,0.0
38,00200,2,15,2,9,1,1,901,370,12.0,,0.0
39,00708,52,71,2,2,1,2,370,999,22.0,3.0,21000.0
39,00708,63,22,1,2,1,1,370,999,16.0,3.0,5300.0
39,03407,112,43,1,9,1,1,360,370,21.0,1.0,35000.0
39,00302,45,68,2,2,1,1,308,370,21.0,1.0,39700.0
39,03703,126,52,1,9,1,1,314,370,22.0,4.0,87000.0
40,20804,228,26,1,9,1,2,370,999,14.0,1.0,28000.0
41,05114,191,53,2,9,1,2,011,370,21.0,1.0,2000.0
42,03223,18,20,2,9,1,1,370,999,19.0,6.0,0.0
42,01900,63,18,1,2,1,1,370,032,16.0,1.0,130.0
42,01900,79,18,1,2,1,1,370,032,19.0,1.0,60.0
42,03216,42,20,2,9,1,1,370,999,19.0,6.0,0.0
42,02301,141,56,1,9,1,2,249,370,14.0,6.0,16700.0
42,02301,203,51,2,9,1,2,249,370,1.0,6.0,0.0
42,02301,225,29,2,9,1,1,370,999,20.0,1.0,220.0
42,02301,623,25,1,9,1,1,370,999,16.0,1.0,31700.0
42,02301,225,23,2,9,1,1,370,999,16.0,1.0,3200.0
42,02301,225,21,2,9,1,1,370,999,16.0,1.0,7300.0
42,03114,110,68,1,9,1,2,370,999,22.0,3.0,190200.0
42,01512,106,57,2,6,1,2,615,370,21.0,6.0,0.0
42,00803,50,35,1,8,1,2,370,999,21.0,1.0,60000.0
42,00803,44,36,2,8,1,2,370,999,16.0,6.0,0.0
42,00803,51,8,1,8,1,2,370,999,6.0,,
42,00803,101,4,1,8,1,2,370,999,1.0,,
42,00500,172,53,1,2,1,2,370,999,21.0,1.0,100000.0
42,03603,174,29,1,9,1,1,370,999,21.0,1.0,52000.0
42,00600,222,33,1,6,1,1,370,999,21.0,1.0,122000.0
42,03014,560,46,1,8,1,2,370,999,20.0,1.0,150000.0
42,03603,100,45,1,9,1,2,370,615,21.0,1.0,120000.0
42,03216,185,35,2,2,1,2,370,999,21.0,1.0,65000.0
42,03216,417,4,1,2,1,1,370,903,2.0,,
42,00600,292,38,1,9,21,1,239,370,20.0,1.0,9100.0
42,03312,613,39,2,8,1,2,370,999,16.0,1.0,43900.0
42,02803,193,30,1,2,1,1,308,370,15.0,1.0,11400.0
42,03227,759,38,2,9,1,1,370,999,24.0,1.0,97800.0
42,03230,167,29,1,9,1,2,370,999,23.0,1.0,65000.0
42,00702,110,33,1,8,1,1,370,999,18.0,1.0,17000.0
42,03117,207,41,1,2,1,1,370,999,22.0,1.0,215000.0
45,01501,212,46,1,2,1,1,370,999,21.0,1.0,10700.0
45,02001,405,28,1,1,1,1,924,370,18.0,4.0,28000.0
45,00302,135,70,1,6,1,2,370,335,17.0,1.0,51800.0
45,00302,84,60,2,6,1,2,370,335,17.0,1.0,63000.0
45,00302,43,34,2,6,1,2,370,335,20.0,1.0,23000.0
45,00302,83,39,1,6,1,2,370,335,21.0,1.0,48000.0
45,00402,94,33,1,9,1,1,370,902,19.0,1.0,75000.0
45,00402,58,7,2,9,1,1,902,370,5.0,,
45,00402,145,3,2,9,1,1,902,370,2.0,,
45,01700,55,47,1,2,1,2,370,999,18.0,1.0,184500.0
45,00303,341,28,1,8,1,1,370,999,21.0,1.0,48200.0
45,01402,76,32,1,9,1,1,370,999,17.0,1.0,21600.0
47,03401,70,22,1,6,1,1,370,999,19.0,1.0,15000.0
47,03401,60,22,1,6,1,1,370,999,19.0,1.0,15000.0
47,01501,98,27,2,9,1,1,370,999,21.0,1.0,45900.0
47,03403,54,22,1,6,1,1,370,999,19.0,1.0,15000.0
47,03403,48,22,1,6,1,1,370,999,19.0,1.0,15000.0
47,02401,45,19,1,2,1,1,308,370,18.0,6.0,8000.0
47,02501,57,33,1,2,1,1,335,370,23.0,1.0,10000.0
48,03802,27,64,1,6,1,2,615,370,20.0,6.0,52000.0
48,04624,371,31,1,6,1,1,370,314,21.0,1.0,90000.0
48,04624,384,2,2,6,1,1,370,314,,,
48,04606,369,27,2,2,3,1,261,370,20.0,1.0,47500.0
48,02509,192,55,2,6,1,2,370,615,18.0,1.0,50000.0
48,07401,58,62,2,8,1,2,370,999,21.0,6.0,6500.0
48,01400,61,17,1,9,1,1,370,902,14.0,3.0,6600.0
48,04502,32,46,2,8,1,1,370,999,18.0,1.0,73000.0
48,04904,58,30,1,9,5,1,275,370,21.0,1.0,203000.0
48,04626,81,44,2,2,1,2,370,999,24.0,1.0,104500.0
48,04626,60,72,2,2,1,2,370,999,21.0,6.0,7500.0
48,04802,242,40,1,2,1,2,370,999,18.0,1.0,50000.0
48,01100,36,48,2,2,1,2,335,370,18.0,1.0,253000.0
48,03501,74,40,2,2,1,2,370,999,20.0,1.0,42800.0
48,03501,75,45,1,2,1,2,370,999,16.0,1.0,108000.0
48,03501,66,65,2,2,1,2,370,999,21.0,1.0,50000.0
48,04630,62,54,1,6,1,2,370,999,1.0,1.0,55000.0
48,03307,90,14,2,9,1,1,032,370,11.0,,
48,03307,90,12,2,9,1,1,032,370,9.0,,
48,03307,96,4,1,9,1,1,032,370,2.0,,
48,04626,294,18,1,2,1,1,620,370,18.0,1.0,3000.0
48,04631,72,42,1,9,1,2,730,370,19.0,1.0,147000.0
48,02506,246,35,1,9,1,2,370,999,21.0,1.0,85000.0
48,05910,69,35,1,9,1,1,370,999,22.0,4.0,185000.0
48,02320,57,92,1,9,1,2,615,370,18.0,6.0,8700.0
48,05914,76,35,1,8,1,2,370,999,18.0,1.0,65000.0
48,01100,85,63,2,2,1,2,370,999,19.0,1.0,62000.0
48,02319,58,50,1,9,1,2,325,370,21.0,1.0,200000.0
48,02513,159,22,1,2,1,1,370,335,21.0,3.0,18000.0
48,02513,159,20,1,2,1,1,370,335,19.0,6.0,0.0
48,02513,133,13,1,2,1,1,370,335,11.0,,
48,02513,133,11,1,2,1,1,370,335,9.0,,
48,02513,134,9,1,2,1,1,370,335,7.0,,
48,04626,71,64,1,8,1,2,370,999,19.0,1.0,75000.0
48,04626,78,57,2,9,1,2,370,999,16.0,1.0,25000.0
51,08702,66,73,1,9,1,2,370,999,21.0,6.0,69300.0
51,08702,85,72,2,9,1,2,370,999,17.0,6.0,29800.0
51,04101,406,44,1,2,1,2,370,999,20.0,1.0,142000.0
51,04101,250,76,1,2,1,2,370,999,1.0,1.0,6000.0
51,04101,246,73,2,2,1,2,370,999,1.0,6.0,4100.0
51,01302,286,37,2,9,1,1,370,999,18.0,1.0,20800.0
51,01302,228,41,2,9,1,1,370,999,19.0,1.0,76000.0
51,08701,230,56,2,2,1,2,370,999,19.0,1.0,40000.0
51,08701,242,15,1,9,1,1,620,370,11.0,,0.0
51,54001,100,41,1,9,1,1,370,111,23.0,1.0,122000.0
51,70000,50,59,2,2,1,2,308,370,22.0,6.0,10000.0
51,14900,211,38,1,9,1,2,370,999,19.0,4.0,60000.0
51,04102,297,33,1,9,1,1,370,308,20.0,1.0,40000.0
51,04102,350,2,1,9,1,1,370,308,,,
51,01302,163,68,1,9,1,2,370,999,16.0,1.0,113700.0
51,01302,82,31,2,9,3,1,370,261,21.0,1.0,56000.0
51,15301,108,76,1,2,1,2,370,999,19.0,6.0,48350.0
51,15301,125,71,2,2,1,2,370,999,21.0,1.0,91970.0
51,60001,125,44,2,2,1,2,370,999,23.0,1.0,132000.0
51,61001,56,50,1,8,1,2,370,999,22.0,1.0,706000.0
51,80000,174,29,1,2,1,1,370,330,18.0,4.0,35000.0
51,81002,44,49,2,9,1,2,370,999,22.0,1.0,110000.0
51,17900,108,48,2,8,1,2,615,370,20.0,1.0,45000.0
53,23311,111,60,2,2,1,2,370,999,1.0,6.0,0.0
53,23311,216,21,2,2,1,1,370,999,19.0,1.0,38000.0
54,00800,90,12,2,9,1,1,370,050,8.0,,
