orig_fips,dest_fips,returns
51145,51145,9175
51145,51041,200
51145,51087,63
51145,51760,44
51145,51049,25
51145,51007,21
51145,51085,14
51145,58000,122
51145,59000,136
51145,59001,22
51145,59003,12
51145,59005,87
51145,59007,15
51147,96000,521
51147,97000,521
51147,97001,371
51147,97003,150
51147,98000,-1
51147,51147,6004
51147,51135,35
51147,51041,31
51147,51029,27
51147,51037,26
51147,51049,24
51147,51760,20
51147,51087,19
51147,51011,18
51147,51680,15
51147,51111,13
51147,51810,12
51147,51007,10
51147,58000,121
51147,59000,150
51149,96000,1479
51149,97000,1413
51149,97001,807
51149,97003,606
51149,98000,66
51149,51149,10491
51149,51041,174
51149,51670,141
51149,51730,119
51149,51570,72
51149,51087,53
51149,51053,45
51149,51760,38
51149,48027,33
51149,48141,24
51149,37051,22
51149,15003,20
51149,51183,18
51149,36045,17
51149,08041,16
51149,37085,13
51149,47125,13
51149,51085,13
51149,53053,13
51149,48099,12
51149,51153,12
51149,48029,11
51149,51710,10
51149,58000,112
51149,59000,412
51149,59001,54
51149,59003,68
51149,59005,235
51149,59007,55
51149,57009,66
51153,96000,14027
51153,97000,13700
51153,97001,7954
51153,97003,5746
51153,98000,327
51153,51153,139030
51153,51059,2609
51153,51683,861
51153,51179,827
51153,51510,484
51153,51107,455
51153,51061,392
51153,51013,373
51153,51685,335
51153,57005,286
51153,24033,265
51153,51177,258
51153,11001,195
51153,06073,190
51153,37133,158
51153,24031,154
51153,51047,116
51153,51810,90
51153,51630,87
51153,15003,83
51153,51187,81
51153,06037,76
51153,24003,72
51153,51760,72
51153,12057,65
51153,51069,65
51153,48029,63
51153,51600,60
51153,48201,59
51153,21093,57
51153,51087,57
51153,06071,55
51153,12011,53
51153,37051,53
51153,08041,52
51153,12086,52
51153,51041,52
51153,01089,50
51153,24017,50
51153,12095,47
51153,04013,44
51153,37183,40
51153,48113,40
51153,51137,38
51153,51710,38
51153,06059,35
51153,24021,35
51153,37049,35
51153,37119,35
51153,45051,35
51153,24005,34
51153,12033,33
51153,51550,33
51153,13121,32
51153,17031,32
51153,13135,31
51153,36047,31
51153,06065,30
51153,51121,30
51153,24510,29
51153,51033,29
51153,39049,28
51153,12031,27
51153,12099,27
51153,32003,27
51153,53053,27
51153,48027,26
51153,51099,26
51153,36061,25
51153,36081,25
51153,42003,25
51153,45019,25
51153,48085,25
51153,51700,25
51153,21111,24
51153,42101,24
51153,48439,24
51153,51003,24
51153,51109,24
51153,51840,24
51153,24025,23
51153,24027,23
51153,36005,23
51153,48453,23
51153,13089,22
51153,13067,21
51153,16001,21
51153,37031,21
51153,45079,21
51153,12009,20
51153,45013,20
51153,48141,20
51153,51171,20
51153,06085,19
51153,12113,19
51153,51610,19
51153,12103,18
51153,26163,18
51153,48491,18
51153,04019,17
51153,10003,17
51153,35001,17
51153,37081,17
51153,53033,17
51153,54003,17
51153,54037,17
51153,34023,16
51153,42041,16
51153,51650,16
51153,12091,15
51153,24037,15
51153,25017,15
51153,37063,15
51153,51085,15
51153,51199,15
51153,09001,14
51153,12071,14
51153,12105,14
51153,29169,14
51153,36029,14
51153,42133,14
51153,51139,14
51153,51660,14
51153,08005,13
51153,12109,13
51153,36045,13
51153,36103,13
51153,47093,13
51153,48157,13
51153,51079,13
51153,51095,13
51153,12097,12
51153,12101,12
51153,18097,12
51153,20091,12
51153,24043,12
51153,29189,12
51153,36119,12
51153,37019,12
51153,37021,12
51153,37141,12
51153,42091,12
51153,06053,11
51153,12117,11
51153,13215,11
51153,25025,11
51153,34005,11
51153,40031,11
51153,40109,11
51153,51043,11
51153,51157,11
51153,51540,11
51153,01101,10
51153,06067,10
51153,06075,10
51153,09003,10
51153,12019,10
51153,12127,10
51153,13127,10
51153,13151,10
51153,17097,10
51153,24009,10
51153,28047,10
51153,42129,10
51153,47037,10
51153,47157,10
51153,48121,10
51153,48355,10
51153,51065,10
51153,58000,207
51153,59000,1895
51153,59001,363
51153,59003,380
51153,59005,877
51153,59007,275
51153,57009,41
51155,96000,715
51155,97000,715
51155,97001,499
51155,97003,216
51155,98000,-1
51155,51155,11602
51155,51121,162
51155,51750,90
51155,51197,52
51155,51071,22
51155,51161,18
51155,51770,18
51155,51035,13
51155,51021,12
51155,58000,112
51155,59000,216
51155,59001,15
51155,59003,27
51155,59005,154
51155,59007,20
51157,96000,246
51157,97000,246
51157,97001,177
51157,97003,69
51157,98000,-1
51157,51157,2581
51157,51047,41
51157,51061,37
51157,51187,22
51157,58000,77
51157,59000,69
51159,96000,192
51159,97000,192
51159,97001,151
51159,97003,41
51159,98000,-1
51159,51159,2673
51159,51193,42
51159,51133,24
51159,51057,22
51159,51087,11
51159,51103,10
51159,58000,42
51159,59000,41
51161,96000,2822
51161,97000,2807
51161,97001,2089
51161,97003,718
51161,98000,15
51161,51161,34104
51161,51770,955
51161,51775,174
51161,51019,145
51161,51023,135
51161,51067,127
51161,51121,108
51161,51087,33
51161,51059,26
51161,51760,24
51161,37119,23
51161,51810,21
51161,37183,20
51161,51063,20
51161,51013,19
51161,51750,19
51161,51045,17
51161,45019,15
51161,37081,14
51161,51107,14
51161,12086,12
51161,51041,12
51161,51155,12
51161,51680,12
51161,13121,11
51161,51031,11
51161,39049,10
51161,51515,10
51161,51550,10
51161,58000,185
51161,59000,613
51161,59001,102
51161,59003,74
51161,59005,357
51161,59007,80
51161,57009,15
51163,96000,401
51163,97000,401
51163,97001,289
51163,97003,112
51163,98000,-1
51163,51163,7820
51163,51530,77
51163,51015,43
51163,51678,34
51163,58000,135
51163,59000,112
51165,96000,1526
51165,97000,1516
51165,97001,1075
51165,97003,441
51165,98000,10
51165,51165,28338
51165,51660,446
51165,51015,161
51165,51139,83
51165,51171,70
51165,51790,33
51165,51059,22
51165,51820,21
51165,51003,16
51165,51079,12
51165,51087,12
51165,51069,10
51165,51760,10
51165,58000,179
51165,59000,441
51165,59001,84
51165,59003,57
51165,59005,251
51165,59007,49
51165,57009,10
51167,96000,413
51167,97000,413
51167,97001,263
51167,97003,150
51167,98000,-1
51167,51167,8316
51167,51185,61
51167,51191,56
51167,51195,46
51167,51520,21
51167,47163,17
51167,51027,15
51167,47179,10
51167,58000,64
51167,59000,123
51169,96000,312
51169,97000,312
51169,97001,73
51169,97003,239
51169,98000,-1
51169,51169,7038
51169,47163,108
51169,47073,38
51169,47179,26
51169,51105,21
51169,51195,20
51169,58000,32
51169,59000,67
51171,96000,930
51171,97000,930
51171,97001,591
51171,97003,339
51171,98000,-1
51171,51171,15556
51171,51069,121
51171,51165,91
51171,51187,68
51171,51660,45
51171,51840,39
51171,51153,23
51171,51059,22
51171,51139,22
51171,54003,16
51171,51061,14
51171,51107,11
51171,54027,11
51171,51015,10
51171,58000,125
51171,59000,312
51171,59001,51
51171,59003,32
51171,59005,181
51171,59007,48
51173,96000,431
51173,97000,431
51173,97001,239
51173,97003,192
51173,98000,-1
51173,51173,10682
51173,51191,81
51173,51197,57
51173,47163,16
51173,51520,15
51173,51077,10
51173,58000,76
51173,59000,176
51173,59001,13
51173,59003,11
51173,59005,136
51173,59007,16
51175,96000,405
51175,97000,405
51175,97001,272
51175,97003,133
51175,98000,-1
51175,51175,5900
51175,51620,61
51175,51093,33
51175,51800,28
51175,51183,18
51175,51740,14
51175,51810,14
51175,51595,12
51175,51081,11
51175,51550,10
51175,58000,71
51175,59000,133
51177,96000,3981
51177,97000,3926
51177,97001,2751
51177,97003,1175
51177,98000,55
51177,51177,41415
51177,51630,667
51177,51179,548
51177,51153,230
51177,51033,210
51177,51137,183
51177,51059,153
51177,51099,80
51177,51087,66
51177,51760,55
51177,51047,43
51177,51109,40
51177,51013,39
51177,37133,38
51177,51510,35
51177,24033,32
51177,51107,30
51177,51810,29
51177,11001,24
51177,51061,24
51177,51193,21
51177,51041,20
51177,12057,18
51177,37183,17
51177,06073,16
51177,24031,16
51177,51085,16
51177,48029,14
51177,51121,14
51177,51710,14
51177,12011,13
51177,24003,13
51177,06037,12
51177,15003,12
51177,37119,12
51177,51187,12
51177,51550,12
51177,51700,12
51177,37051,11
51177,51660,11
51177,48201,10
51177,51680,10
51177,51683,10
51177,58000,167
51177,59000,917
51177,59001,159
51177,59003,114
51177,59005,507
51177,59007,137
51177,57009,55
51179,96000,5005
51179,97000,4888
51179,97001,2907
51179,97003,1981
51179,98000,117
51179,51179,40547
51179,51177,688
51179,51153,667
51179,51630,358
51179,51059,278
51179,06073,111
51179,37133,111
51179,57005,102
51179,51033,83
51179,51013,71
51179,51510,70
51179,51099,66
51179,51061,61
51179,51137,52
51179,15003,44
51179,51087,43
51179,51107,41
51179,24033,40
51179,11001,36
51179,51760,32
51179,51047,31
51179,51193,27
51179,51810,26
51179,12057,24
51179,12113,24
51179,24031,24
51179,48029,23
51179,06071,22
51179,06059,21
51179,08041,21
51179,12011,20
51179,24003,20
51179,51683,20
51179,12033,19
51179,21093,19
51179,12086,18
51179,45013,18
51179,51650,18
51179,51710,18
51179,37051,17
51179,51041,17
51179,37031,16
51179,37049,16
51179,45019,15
51179,04013,14
51179,51109,14
51179,01089,13
51179,06065,13
51179,12009,13
51179,12071,13
51179,37119,13
51179,48113,13
51179,51121,13
51179,06037,12
51179,12031,12
51179,12103,12
51179,17031,12
51179,21111,12
51179,42003,12
51179,51600,12
51179,51700,12
51179,24027,11
51179,48085,11
51179,51085,11
51179,24510,10
51179,36103,10
51179,48201,10
51179,58000,178
51179,59000,1086
51179,59001,179
51179,59003,185
51179,59005,552
51179,59007,170
51179,57009,15
51181,96000,196
51181,97000,196
51181,97001,150
51181,97003,46
51181,98000,-1
51181,51181,2359
51181,51093,25
51181,51700,17
51181,51183,16
51181,51095,14
51181,58000,78
51181,59000,46
51183,96000,250
51183,97000,250
51183,97001,204
51183,97003,46
51183,98000,-1
51183,51183,3557
51183,51730,33
51183,51053,21
51183,51041,17
51183,51081,15
51183,51149,15
51183,51595,13
51183,51181,11
51183,58000,79
51183,59000,46
51185,96000,691
51185,97000,691
51185,97001,278
51185,97003,413
51185,98000,-1
51185,51185,13559
51185,54055,129
51185,51167,54
51185,51027,47
51185,51520,18
51185,54047,18
51185,51191,17
51185,51197,13
51185,47163,11
51185,51021,11
51185,51173,11
51185,58000,107
51185,59000,255
51185,59001,23
51185,59003,34
51185,59005,187
51185,59007,11
51187,96000,1002
51187,97000,991
51187,97001,671
51187,97003,320
51187,98000,11
51187,51187,13229
51187,51069,134
51187,51171,110
51187,51153,62
51187,51059,54
51187,51061,44
51187,51840,39
51187,51107,31
51187,51139,27
51187,54003,23
51187,51157,18
51187,51047,17
51187,51683,16
51187,51177,11
51187,51043,10
51187,58000,98
51187,59000,297
51187,59001,57
51187,59003,35
51187,59005,172
51187,59007,33
51187,57009,11
51191,96000,1121
51191,97000,1121
51191,97001,514
51191,97003,607
51191,98000,-1
51191,51191,17990
51191,51520,191
51191,47163,173
51191,51173,90
51191,51167,48
51191,47179,45
51191,51185,22
51191,47093,12
51191,51027,11
51191,51121,11
51191,51195,10
51191,58000,131
51191,59000,377
51191,59001,29
51191,59003,42
51191,59005,263
51191,59007,43
51193,96000,464
51193,97000,464
51193,97001,328
51193,97003,136
51193,98000,-1
51193,51193,6230
51193,51099,66
51193,51159,40
51193,51177,39
51193,51057,22
51193,51179,20
51193,24017,17
51193,51059,16
51193,51133,15
51193,51630,14
51193,51153,12
51193,24003,10
51193,51033,10
51193,58000,74
51193,59000,109
51195,96000,605
51195,97000,605
51195,97001,335
51195,97003,270
51195,98000,-1
51195,51195,11702
51195,51720,82
51195,51167,50
51195,51051,44
51195,47163,39
51195,51105,38
51195,51169,33
51195,51191,19
51195,47179,15
51195,58000,69
51195,59000,216
51195,59001,22
51195,59003,22
51195,59005,155
51195,59007,17
51197,96000,485
51197,97000,485
51197,97001,278
51197,97003,207
51197,98000,-1
51197,51197,10109
51197,51173,50
51197,51155,40
51197,51035,33
51197,51121,28
51197,51021,22
51197,54055,14
51197,51077,10
51197,58000,95
51197,59000,193
51197,59001,19
51197,59003,18
51197,59005,142
51197,59007,14
51199,96000,2808
51199,97000,2684
51199,97001,1584
51199,97003,1100
51199,98000,124
51199,51199,21882
51199,51700,525
51199,51650,248
51199,51095,191
51199,57005,112
51199,51073,74
51199,51810,50
51199,51059,47
51199,51710,41
51199,51735,37
51199,51830,31
51199,48029,28
51199,51760,26
51199,51093,24
51199,06073,23
51199,51041,20
51199,51013,18
51199,51153,18
51199,51550,18
51199,51800,18
51199,32003,17
51199,51107,17
51199,12057,16
51199,15003,16
51199,51087,16
51199,17163,14
51199,37051,14
51199,37133,14
51199,11001,13
51199,51740,13
51199,02020,12
51199,24031,12
51199,24003,11
51199,37183,11
51199,37191,11
51199,51003,11
51199,24033,10
51199,37119,10
51199,58000,141
51199,59000,868
51199,59001,146
51199,59003,112
51199,59005,446
51199,59007,164
51199,57009,12
51510,96000,10959
51510,97000,10744
51510,97001,6091
51510,97003,4653
51510,98000,215
51510,51510,55205
51510,51059,3375
51510,51013,1217
51510,51153,720
51510,11001,689
51510,24033,369
51510,24031,295
51510,51107,175
51510,57005,165
51510,24003,88
51510,06037,68
51510,51179,67
51510,06073,66
51510,24017,64
51510,36061,52
51510,17031,50
51510,24510,47
51510,12086,46
51510,51600,45
51510,48029,44
51510,21093,43
51510,24027,40
51510,24005,37
51510,21111,36
51510,42003,35
51510,51177,35
51510,48201,34
51510,51003,33
51510,51760,33
51510,04013,31
51510,12057,31
51510,36047,31
51510,37119,30
51510,37183,30
51510,53033,30
51510,15003,29
51510,51810,29
51510,13121,28
51510,12095,27
51510,45019,27
51510,48113,27
51510,51087,27
51510,32003,26
51510,48453,26
51510,51683,26
51510,37051,25
51510,42101,25
51510,08031,24
51510,48439,24
51510,08041,23
51510,25017,22
51510,25025,21
51510,12011,20
51510,06075,19
51510,24021,19
51510,13067,18
51510,06085,17
51510,27053,17
51510,34017,17
51510,39049,17
51510,51540,16
51510,51610,16
51510,06001,15
51510,06059,15
51510,26163,15
51510,36081,15
51510,39035,15
51510,47037,15
51510,12099,14
51510,12103,14
51510,13089,14
51510,42029,14
51510,51710,14
51510,09003,13
51510,12031,13
51510,22071,13
51510,36103,13
51510,41051,13
51510,10005,12
51510,24009,12
51510,24037,12
51510,37133,12
51510,45079,12
51510,49035,12
51510,51041,12
51510,51061,12
51510,51095,12
51510,51630,12
51510,06067,11
51510,08059,11
51510,26161,11
51510,37063,11
51510,51121,11
51510,51685,11
51510,53053,11
51510,01089,10
51510,34003,10
51510,34023,10
51510,34025,10
51510,41067,10
51510,45013,10
51510,48027,10
51510,58000,193
51510,59000,1461
51510,59001,360
51510,59003,266
51510,59005,609
51510,59007,226
51510,57009,50
51515,96000,204
51515,97000,204
51515,97001,153
51515,97003,51
51515,98000,-1
51515,51515,2205
51515,51019,54
51515,51770,23
51515,51680,20
51515,51161,13
51515,58000,43
51515,59000,51
51520,96000,607
51520,97000,607
51520,97001,219
51520,97003,388
51520,98000,-1
51520,51520,5495
51520,47163,216
51520,51191,166
51520,47179,23
51520,47093,11
51520,58000,53
51520,59000,138
51520,59001,12
51520,59003,17
51520,59005,95
51520,59007,14
51530,96000,189
51530,97000,189
51530,97001,134
51530,97003,55
51530,98000,-1
51530,51530,2149
51530,51163,71
51530,58000,63
51530,59000,55
51540,96000,2494
51540,97000,2455
51540,97001,1399
51540,97003,1056
51540,98000,39
51540,51540,13259
51540,51003,705
51540,11001,71
51540,51059,70
51540,51065,68
51540,51079,56
51540,36061,55
51540,51760,54
51540,51013,50
51540,51109,43
51540,51087,31
51540,51820,31
51540,42101,23
51540,36047,21
51540,06037,20
51540,06073,20
51540,17031,20
51540,51041,20
51540,51125,20
51540,53033,20
51540,37119,19
51540,24031,18
51540,25017,18
51540,25025,16
51540,06085,15
51540,37063,15
51540,51029,15
51540,51137,15
51540,06075,14
51540,36081,14
51540,37183,14
51540,42003,14
51540,51015,14
51540,51510,14
51540,13121,13
51540,51680,13
51540,51810,13
51540,51153,12
51540,48453,11
51540,24005,10
51540,24510,10
51540,51121,10
51540,51790,10
51540,58000,135
51540,59000,605
51540,59001,124
51540,59003,96
51540,59005,260
51540,59007,125
51540,57009,39
51550,96000,8295
51550,97000,8123
51550,97001,5116
51550,97003,3007
51550,98000,172
51550,51550,75658
51550,51810,1807
51550,51710,1042
51550,51740,956
51550,51800,358
51550,57005,147
51550,51700,117
51550,37053,105
51550,51059,104
51550,51650,103
51550,06073,78
51550,37139,61
51550,12031,56
51550,51093,53
51550,12057,46
51550,51760,44
51550,15003,42
51550,51153,42
51550,37133,41
51550,51087,39
51550,24003,37
51550,51041,36
51550,37183,34
51550,37029,31
51550,37055,30
51550,37119,30
51550,48029,30
51550,12095,29
51550,51199,28
51550,12086,26
51550,24037,26
51550,48201,25
51550,17031,24
51550,51013,24
51550,37051,23
51550,51510,23
51550,12011,22
51550,24031,22
51550,51095,22
51550,11001,21
51550,12033,21
51550,13121,21
51550,45015,21
51550,51177,21
51550,53035,21
51550,12103,20
51550,51121,20
51550,12019,19
51550,06037,18
51550,08041,18
51550,12009,18
51550,09011,16
51550,36061,16
51550,04013,15
51550,06071,15
51550,24017,15
51550,24033,15
51550,37073,15
51550,47157,15
51550,51107,15
51550,51175,15
51550,32003,14
51550,42101,14
51550,44005,14
51550,53053,14
51550,13039,13
51550,17097,13
51550,45019,13
51550,48113,13
51550,51003,13
51550,12099,12
51550,13067,12
51550,13089,12
51550,21111,12
51550,37067,12
51550,37081,12
51550,13051,11
51550,37129,11
51550,45035,11
51550,48439,11
51550,06053,10
51550,06065,10
51550,12105,10
51550,12109,10
51550,12113,10
51550,12127,10
51550,36047,10
51550,36091,10
51550,37063,10
51550,37091,10
51550,37143,10
51550,39049,10
51550,42003,10
51550,51179,10
51550,58000,224
51550,59000,1515
51550,59001,297
51550,59003,246
51550,59005,757
51550,59007,215
51550,57009,25
51570,96000,851
51570,97000,841
51570,97001,643
51570,97003,198
51570,98000,10
51570,51570,6490
51570,51041,227
51570,51730,81
51570,51053,68
51570,51670,61
51570,51149,59
51570,51087,30
51570,51760,29
51570,58000,88
51570,59000,198
51570,59001,29
51570,59003,20
51570,59005,114
51570,59007,35
51570,57009,10
51580,96000,143
51580,97000,143
51580,97001,105
51580,97003,38
51580,98000,-1
51580,51580,2291
51580,51005,44
51580,51017,13
51580,54025,10
51580,58000,48
51580,59000,28
51590,96000,957
51590,97000,957
51590,97001,522
51590,97003,435
51590,98000,-1
51590,51590,14406
51590,51143,309
51590,37033,48
51590,37081,45
51590,51083,23
51590,51089,20
51590,37157,15
51590,37183,14
51590,51710,12
51590,51760,12
51590,51770,11
51590,37119,10
51590,51041,10
51590,51087,10
51590,58000,115
51590,59000,303
51590,59001,35
51590,59003,27
51590,59005,219
51590,59007,22
51595,96000,171
51595,97000,171
51595,97001,111
51595,97003,60
51595,98000,-1
51595,51595,2028
51595,51081,26
51595,51025,16
51595,51183,16
51595,37083,14
51595,51175,10
51595,58000,43
51595,59000,46
51600,96000,1526
51600,97000,1526
51600,97001,1100
51600,97003,426
51600,98000,-1
51600,51600,8326
51600,51059,669
51600,51153,109
51600,51013,87
51600,51107,73
51600,51510,44
51600,24031,37
51600,11001,23
51600,51683,16
51600,24033,13
51600,51179,11
51600,51061,10
51600,58000,81
51600,59000,353
51600,59001,67
51600,59003,34
51600,59005,179
51600,59007,73
51610,96000,737
51610,97000,670
51610,97001,412
51610,97003,258
51610,98000,67
51610,51610,4039
51610,51059,205
51610,51013,86
51610,11001,49
51610,51107,48
51610,51510,18
51610,24031,17
51610,51153,17
51610,58000,38
51610,59000,192
51610,59001,39
51610,59003,18
51610,59005,95
51610,59007,40
51610,57009,67
51620,96000,313
51620,97000,313
51620,97001,213
51620,97003,100
51620,98000,-1
51620,51620,2927
51620,51175,71
51620,51800,36
51620,51093,17
51620,51740,11
51620,51810,10
51620,58000,68
51620,59000,100
51630,96000,1688
51630,97000,1672
51630,97001,1330
51630,97003,342
51630,98000,16
51630,51630,7143
51630,51177,569
51630,51179,266
51630,51153,74
51630,51059,63
51630,51099,58
51630,51033,48
51630,51137,32
51630,51510,24
51630,51760,23
51630,11001,20
51630,51087,20
51630,24033,15
51630,51193,14
51630,51013,12
51630,51107,12
51630,06073,11
51630,58000,115
51630,59000,296
51630,59001,52
51630,59003,30
51630,59005,175
51630,59007,39
51630,57009,16
51640,96000,205
51640,97000,205
51640,97001,112
51640,97003,93
51640,98000,-1
51640,51640,2400
51640,51035,41
51640,51077,29
51640,37171,25
51640,58000,42
51640,59000,68
51650,96000,6778
51650,97000,6510
51650,97001,3868
51650,97003,2642
51650,98000,268
51650,51650,46538
51650,51700,1886
51650,51199,360
51650,51710,291
51650,51810,252
51650,51800,101
51650,51550,99
51650,51740,90
51650,51093,88
51650,51095,88
51650,51059,58
51650,51073,57
51650,15003,51
51650,51153,50
51650,51087,49
51650,24033,48
51650,12057,45
51650,51760,45
51650,12031,43
51650,32003,43
51650,06073,40
51650,37051,38
51650,37119,35
51650,13121,34
51650,51735,31
51650,48201,28
51650,37183,26
51650,51041,26
51650,06037,25
51650,13089,25
51650,04013,23
51650,24031,23
51650,48029,22
51650,12095,21
51650,24003,21
51650,51013,21
51650,51510,21
51650,12103,20
51650,09011,19
51650,17031,19
51650,21093,19
51650,48027,19
51650,08041,18
51650,12011,18
51650,36061,17
51650,45079,17
51650,48113,17
51650,48141,17
51650,51107,17
51650,13135,16
51650,17163,16
51650,36047,16
51650,40109,15
51650,02020,14
51650,12086,14
51650,37133,14
51650,45015,14
51650,04019,13
51650,13245,13
51650,36081,13
51650,37081,13
51650,53053,13
51650,02090,12
51650,11001,12
51650,12033,12
51650,25017,12
51650,36045,12
51650,36103,12
51650,37063,12
51650,48439,12
51650,51830,12
51650,13067,11
51650,13153,11
51650,35035,11
51650,37085,11
51650,42101,11
51650,47157,11
51650,51115,11
51650,51179,11
51650,51730,11
51650,12091,10
51650,12113,10
51650,24510,10
51650,39057,10
51650,39113,10
51650,45045,10
51650,51177,10
51650,58000,183
51650,59000,1445
51650,59001,253
51650,59003,264
51650,59005,741
51650,59007,187
51650,57009,268
51660,96000,1546
51660,97000,1526
51660,97001,996
51660,97003,530
51660,98000,20
51660,51660,11297
51660,51165,438
51660,51015,78
51660,51059,52
51660,51790,40
51660,51171,30
51660,51153,23
51660,51003,19
51660,51139,18
51660,51013,17
51660,51760,17
51660,51820,17
51660,51087,15
51660,51107,15
51660,51041,14
51660,51810,14
51660,12057,10
51660,37183,10
51660,42003,10
51660,58000,189
51660,59000,500
51660,59001,105
51660,59003,55
51660,59005,259
51660,59007,81
51660,57009,20
51670,96000,995
51670,97000,983
51670,97001,752
51670,97003,231
51670,98000,12
51670,51670,7597
51670,51041,185
51670,51149,139
51670,51730,115
51670,51570,69
51670,51760,50
51670,51053,43
51670,51087,36
51670,37051,12
51670,58000,115
51670,59000,219
51670,59001,31
51670,59003,24
51670,59005,130
51670,59007,34
51670,57009,12
51678,96000,257
51678,97000,257
51678,97001,134
51678,97003,123
51678,98000,-1
51678,51678,1818
51678,51163,37
51678,51530,18
51678,58000,79
51678,59000,123
51678,59001,20
51678,59003,13
51678,59005,69
51678,59007,21
51680,96000,2376
51680,97000,2360
51680,97001,1549
51680,97003,811
51680,98000,16
51680,51680,22567
51680,51031,420
51680,51019,322
51680,51009,223
51680,51011,63
51680,51770,37
51680,51059,32
51680,37081,27
51680,51087,25
51680,51143,25
51680,51161,24
51680,51760,24
51680,37119,20
51680,51810,20
51680,51121,18
51680,51710,18
51680,11001,15
51680,51515,14
51680,51003,13
51680,51013,13
51680,51041,13
51680,36061,12
51680,37183,12
51680,51153,11
51680,51540,11
51680,06073,10
51680,24033,10
51680,51590,10
51680,58000,213
51680,59000,705
51680,59001,121
51680,59003,94
51680,59005,384
51680,59007,106
51680,57009,16
51683,96000,2046
51683,97000,2032
51683,97001,1590
51683,97003,442
51683,98000,14
51683,51683,13134
51683,51153,821
51683,51059,255
51683,51685,138
51683,51107,77
51683,51061,67
51683,51179,26
51683,51510,24
51683,24033,23
51683,51047,20
51683,51187,20
51683,51013,18
51683,24031,17
51683,06037,12
51683,51177,11
51683,11001,10
51683,58000,113
51683,59000,380
51683,59001,66
51683,59003,45
51683,59005,211
51683,59007,58
51683,57009,14
51685,96000,787
51685,97000,787
51685,97001,639
51685,97003,148
51685,98000,-1
51685,51685,4608
51685,51153,252
51685,51683,129
51685,51059,126
51685,51107,31
51685,51061,18
51685,58000,83
51685,59000,148
51685,59001,15
51685,59003,15
51685,59005,95
51685,59007,23
51690,96000,374
51690,97000,374
51690,97001,240
51690,97003,134
51690,98000,-1
51690,51690,4702
51690,51089,150
51690,37081,21
51690,51067,17
51690,37157,15
51690,58000,73
51690,59000,98
51700,96000,9109
51700,97000,8784
51700,97001,4932
51700,97003,3852
51700,98000,325
51700,51700,60216
51700,51650,1848
51700,51199,593
51700,51095,321
51700,51810,297
51700,57005,293
51700,51710,252
51700,51073,176
51700,51550,131
51700,51093,125
51700,51740,115
51700,51800,104
51700,51735,91
51700,51760,80
51700,51059,77
51700,15003,74
51700,37051,72
51700,51041,72
51700,51087,70
51700,48027,69
51700,51830,65
51700,12031,63
51700,06073,59
51700,12057,53
51700,48029,53
51700,51153,52
51700,37119,50
51700,12086,43
51700,48141,43
51700,17163,40
51700,37183,40
51700,53053,38
51700,08041,36
51700,24033,35
51700,36047,32
51700,13051,31
51700,32003,31
51700,24003,29
51700,47125,29
51700,12095,28
51700,02090,27
51700,13089,27
51700,13121,27
51700,51013,26
51700,06037,25
51700,48201,25
51700,13179,23
51700,17031,23
51700,24031,23
51700,45079,23
51700,51127,22
51700,53033,22
51700,13135,21
51700,21047,21
51700,48113,21
51700,57001,21
51700,06071,20
51700,11001,20
51700,13067,20
51700,37133,20
51700,45015,20
51700,51107,20
51700,51149,20
51700,09011,19
51700,37085,19
51700,42003,19
51700,48099,19
51700,51510,19
51700,01089,18
51700,20061,18
51700,36045,18
51700,12011,17
51700,12103,16
51700,21093,16
51700,24510,16
51700,37063,16
51700,39049,16
51700,51175,16
51700,51179,16
51700,04013,15
51700,12005,14
51700,12033,14
51700,37147,14
51700,42101,14
51700,45019,14
51700,48439,14
51700,51181,14
51700,51670,14
51700,51730,14
51700,02020,13
51700,09009,13
51700,13153,13
51700,13245,13
51700,34023,13
51700,36081,13
51700,51003,13
51700,53035,13
51700,18097,12
51700,25017,12
51700,37191,12
51700,40109,12
51700,47037,12
51700,48453,12
51700,51097,12
51700,51177,12
51700,12105,11
51700,12127,11
51700,17097,11
51700,34005,11
51700,36061,11
51700,47157,11
51700,04003,10
51700,06065,10
51700,12091,10
51700,12101,10
51700,21111,10
51700,24005,10
51700,24025,10
51700,36055,10
51700,36091,10
51700,51085,10
51700,53067,10
51700,58000,235
51700,59000,1841
51700,59001,319
51700,59003,352
51700,59005,941
51700,59007,229
51700,57009,11
51710,96000,11912
51710,97000,11435
51710,97001,6380
51710,97003,5055
51710,98000,477
51710,51710,71693
51710,51810,2961
51710,51550,1133
51710,51740,560
51710,57005,443
51710,51650,317
51710,51700,261
51710,51800,219
51710,06073,158
51710,12031,122
51710,51059,116
51710,36047,73
51710,51153,72
51710,17031,69
51710,12057,68
51710,15003,63
51710,37133,61
51710,48201,57
51710,51013,56
51710,06037,55
51710,37119,53
51710,12033,52
51710,11001,51
51710,51760,51
51710,51199,50
51710,24033,48
51710,37183,47
51710,51087,41
51710,12095,39
51710,17097,39
51710,24003,39
51710,24031,39
51710,48029,39
51710,51041,39
51710,13121,36
51710,12086,35
51710,13135,34
51710,37139,34
51710,51510,34
51710,12019,33
51710,24037,33
51710,36061,33
51710,37051,33
51710,12011,32
51710,47157,31
51710,36005,29
51710,06111,28
51710,09011,28
51710,13089,28
51710,36081,28
51710,53035,28
51710,06053,27
